date,temp,humidity
13-04-2022 21:24:44,16.3,96.0
13-04-2022 21:25:15,16.3,96.0
13-04-2022 21:25:45,16.3,96.0
13-04-2022 21:26:15,16.3,96.0
13-04-2022 21:26:46,16.3,96.0
13-04-2022 21:27:16,16.3,96.0
13-04-2022 21:27:47,16.3,96.0
13-04-2022 21:28:17,16.3,96.0
13-04-2022 21:28:48,16.3,96.0
13-04-2022 21:29:18,16.3,96.0
13-04-2022 21:29:48,16.3,96.0
13-04-2022 21:30:19,16.3,96.0
13-04-2022 21:30:49,16.3,96.0
13-04-2022 21:31:20,16.33,96.0
13-04-2022 21:31:50,16.33,96.0
13-04-2022 21:32:21,16.33,96.0
13-04-2022 21:32:51,16.33,96.0
13-04-2022 21:33:22,16.33,96.0
13-04-2022 21:33:52,16.33,96.0
13-04-2022 21:34:23,16.33,96.0
13-04-2022 21:34:53,16.33,96.0
13-04-2022 21:35:23,16.33,96.0
13-04-2022 21:35:54,16.33,96.0
13-04-2022 21:36:24,16.33,96.0
13-04-2022 21:36:55,16.33,96.0
13-04-2022 21:37:25,16.33,96.0
13-04-2022 21:37:55,16.33,96.0
13-04-2022 21:38:26,16.33,96.0
13-04-2022 21:38:56,16.33,96.0
13-04-2022 21:39:27,16.33,96.0
13-04-2022 21:39:57,16.33,96.0
13-04-2022 21:40:28,16.33,96.0
13-04-2022 21:40:58,16.33,96.0
13-04-2022 21:41:28,16.33,96.0
13-04-2022 21:41:59,16.33,96.0
13-04-2022 21:42:29,16.33,96.0
13-04-2022 21:43:00,16.33,96.0
13-04-2022 21:43:30,16.33,96.0
13-04-2022 21:44:01,16.33,96.0
13-04-2022 21:44:31,16.33,96.0
13-04-2022 21:45:02,16.33,96.0
13-04-2022 21:45:32,16.33,96.0
13-04-2022 21:46:02,16.33,96.0
13-04-2022 21:46:33,16.33,96.0
13-04-2022 21:47:03,16.33,96.0
13-04-2022 21:47:34,16.33,96.0
13-04-2022 21:48:04,16.33,96.0
13-04-2022 21:48:34,16.33,96.0
13-04-2022 21:49:05,16.33,96.0
13-04-2022 21:49:35,16.33,96.0
13-04-2022 21:50:06,16.33,96.0
13-04-2022 21:50:36,16.33,96.0
13-04-2022 21:51:07,16.33,96.0
13-04-2022 21:51:37,16.33,96.0
13-04-2022 21:52:08,16.33,96.0
13-04-2022 21:52:38,16.33,96.0
13-04-2022 21:53:09,16.33,96.0
13-04-2022 21:53:39,16.33,96.0
13-04-2022 21:54:10,16.33,96.0
13-04-2022 21:54:40,16.33,96.0
13-04-2022 21:55:10,16.33,96.0
13-04-2022 21:55:41,16.33,96.0
13-04-2022 21:56:11,16.33,96.0
13-04-2022 21:56:42,16.33,96.0
13-04-2022 21:57:12,16.33,96.0
13-04-2022 21:57:43,16.33,96.0
13-04-2022 21:58:13,16.33,96.0
13-04-2022 21:58:43,16.33,96.0
13-04-2022 21:59:14,16.33,96.0
13-04-2022 21:59:44,16.33,96.0
13-04-2022 22:00:15,16.33,96.0
13-04-2022 22:00:45,16.33,96.0
13-04-2022 22:01:16,16.33,96.0
13-04-2022 22:01:46,16.33,96.0
13-04-2022 22:02:17,16.33,96.0
13-04-2022 22:02:47,16.33,96.0
13-04-2022 22:03:18,16.33,96.0
13-04-2022 22:03:48,16.33,96.0
13-04-2022 22:04:19,16.33,96.0
13-04-2022 22:04:49,16.33,96.0
13-04-2022 22:05:20,16.33,96.0
13-04-2022 22:05:50,16.33,96.0
13-04-2022 22:06:20,16.33,96.0
13-04-2022 22:06:51,16.33,96.0
13-04-2022 22:07:21,16.33,96.0
13-04-2022 22:07:52,16.33,96.0
13-04-2022 22:08:23,16.33,96.0
13-04-2022 22:08:53,16.33,96.0
13-04-2022 22:09:23,16.33,96.0
13-04-2022 22:09:54,16.33,96.0
13-04-2022 22:10:24,16.33,96.0
13-04-2022 22:10:55,16.33,96.0
13-04-2022 22:11:25,16.33,96.0
13-04-2022 22:11:56,16.33,96.0
13-04-2022 22:12:26,16.33,96.0
13-04-2022 22:12:56,16.33,96.0
13-04-2022 22:13:27,16.33,96.0
13-04-2022 22:13:57,16.33,96.0
13-04-2022 22:14:28,16.33,96.0
13-04-2022 22:14:58,16.33,96.0
13-04-2022 22:15:29,16.33,96.0
13-04-2022 22:15:59,16.33,96.0
13-04-2022 22:16:30,16.33,96.0
13-04-2022 22:17:00,16.33,96.0
13-04-2022 22:17:31,16.33,96.0
13-04-2022 22:18:01,16.33,96.0
13-04-2022 22:18:32,16.33,96.0
13-04-2022 22:19:02,16.33,96.0
13-04-2022 22:19:33,16.33,96.0
13-04-2022 22:20:03,16.33,96.0
13-04-2022 22:20:34,16.33,96.0
13-04-2022 22:21:04,16.33,96.0
13-04-2022 22:21:34,16.33,96.0
13-04-2022 22:22:05,16.33,96.0
13-04-2022 22:22:35,16.33,96.0
13-04-2022 22:23:06,16.33,96.0
13-04-2022 22:23:36,16.33,96.0
13-04-2022 22:24:07,16.33,96.0
13-04-2022 22:24:37,16.33,96.0
13-04-2022 22:25:08,16.33,96.0
13-04-2022 22:25:38,16.33,96.0
13-04-2022 22:26:09,16.33,96.0
13-04-2022 22:26:39,16.33,96.0
13-04-2022 22:27:10,16.33,96.0
13-04-2022 22:27:40,16.33,96.0
13-04-2022 22:28:11,16.33,96.0
13-04-2022 22:28:41,16.33,96.0
13-04-2022 22:29:12,16.33,96.0
13-04-2022 22:29:42,16.33,96.0
13-04-2022 22:30:12,16.33,96.0
13-04-2022 22:30:43,16.33,96.0
13-04-2022 22:31:13,16.33,96.0
13-04-2022 22:31:44,16.33,96.0
13-04-2022 22:32:14,16.33,96.0
13-04-2022 22:32:45,16.33,96.0
13-04-2022 22:33:15,16.33,96.0
13-04-2022 22:33:46,16.33,96.0
13-04-2022 22:34:16,16.33,96.0
13-04-2022 22:34:46,16.33,96.0
13-04-2022 22:35:17,16.33,96.0
13-04-2022 22:35:47,16.33,96.0
13-04-2022 22:36:18,16.33,96.0
13-04-2022 22:36:48,16.33,96.0
13-04-2022 22:37:19,16.33,96.0
13-04-2022 22:37:49,16.11,96.0
13-04-2022 22:38:20,16.11,96.0
13-04-2022 22:38:50,16.11,96.0
13-04-2022 22:39:21,16.11,96.0
13-04-2022 22:39:51,16.11,96.0
13-04-2022 22:40:22,16.11,96.0
13-04-2022 22:40:52,16.11,96.0
13-04-2022 22:41:22,16.11,96.0
13-04-2022 22:41:53,16.11,96.0
13-04-2022 22:42:23,16.11,96.0
13-04-2022 22:42:54,16.11,96.0
13-04-2022 22:43:24,16.11,96.0
13-04-2022 22:43:55,16.11,96.0
13-04-2022 22:44:25,16.11,96.0
13-04-2022 22:44:55,16.11,96.0
13-04-2022 22:45:26,16.11,96.0
13-04-2022 22:45:56,16.11,96.0
13-04-2022 22:46:27,16.11,96.0
13-04-2022 22:46:57,16.11,96.0
13-04-2022 22:47:27,16.11,96.0
13-04-2022 22:47:58,16.11,96.0
13-04-2022 22:48:29,16.11,96.0
13-04-2022 22:48:59,16.11,96.0
13-04-2022 22:49:29,16.11,96.0
13-04-2022 22:50:00,16.11,96.0
13-04-2022 22:50:30,16.11,96.0
13-04-2022 22:51:01,16.11,96.0
13-04-2022 22:51:31,16.11,96.0
13-04-2022 22:52:02,16.11,96.0
13-04-2022 22:52:32,16.11,96.0
13-04-2022 22:53:03,16.11,96.0
13-04-2022 22:53:33,16.11,96.0
13-04-2022 22:54:03,16.11,96.0
13-04-2022 22:54:34,16.11,96.0
13-04-2022 22:55:04,16.11,96.0
13-04-2022 22:55:35,16.11,96.0
13-04-2022 22:56:05,16.11,96.0
13-04-2022 22:56:36,16.11,96.0
13-04-2022 22:57:06,16.11,96.0
13-04-2022 22:57:37,16.11,96.0
13-04-2022 22:58:07,16.11,96.0
13-04-2022 22:58:38,16.11,96.0
13-04-2022 22:59:08,16.11,96.0
13-04-2022 22:59:39,16.11,96.0
13-04-2022 23:00:09,16.11,96.0
13-04-2022 23:00:39,16.11,96.0
13-04-2022 23:01:10,16.11,96.0
13-04-2022 23:01:40,16.11,96.0
13-04-2022 23:02:11,16.11,96.0
13-04-2022 23:02:41,16.11,96.0
13-04-2022 23:03:12,16.11,96.0
13-04-2022 23:03:42,16.11,96.0
13-04-2022 23:04:13,16.11,96.0
13-04-2022 23:04:43,16.11,96.0
13-04-2022 23:05:14,16.11,96.0
13-04-2022 23:05:44,16.11,96.0
13-04-2022 23:06:15,16.11,96.0
13-04-2022 23:06:45,16.11,96.0
13-04-2022 23:07:15,16.11,96.0
13-04-2022 23:07:46,16.11,96.0
13-04-2022 23:08:16,16.11,96.0
13-04-2022 23:08:47,16.11,96.0
13-04-2022 23:09:17,16.11,96.0
13-04-2022 23:09:48,16.11,96.0
13-04-2022 23:10:18,16.11,96.0
13-04-2022 23:10:48,16.11,96.0
13-04-2022 23:11:19,16.11,96.0
13-04-2022 23:11:49,16.11,96.0
13-04-2022 23:12:20,16.11,96.0
13-04-2022 23:12:50,16.11,96.0
13-04-2022 23:13:21,16.11,96.0
13-04-2022 23:13:51,16.11,96.0
13-04-2022 23:14:22,16.11,96.0
13-04-2022 23:14:52,16.11,96.0
13-04-2022 23:15:22,16.11,96.0
13-04-2022 23:15:53,16.11,96.0
13-04-2022 23:16:23,16.11,96.0
13-04-2022 23:16:54,16.11,96.0
13-04-2022 23:17:24,16.11,96.0
13-04-2022 23:17:55,16.11,96.0
13-04-2022 23:18:25,16.11,96.0
13-04-2022 23:18:56,16.11,96.0
13-04-2022 23:19:26,16.11,96.0
13-04-2022 23:19:57,16.11,96.0
13-04-2022 23:20:27,16.11,96.0
13-04-2022 23:20:57,16.11,96.0
13-04-2022 23:21:28,16.11,96.0
13-04-2022 23:21:59,16.11,96.0
13-04-2022 23:22:29,16.11,96.0
13-04-2022 23:22:59,16.11,96.0
13-04-2022 23:23:30,16.11,96.0
13-04-2022 23:24:00,16.11,96.0
13-04-2022 23:24:31,16.11,96.0
13-04-2022 23:25:01,16.11,96.0
13-04-2022 23:25:32,16.11,96.0
13-04-2022 23:26:02,16.11,96.0
13-04-2022 23:26:32,16.11,96.0
13-04-2022 23:27:03,16.11,96.0
13-04-2022 23:27:33,16.11,96.0
13-04-2022 23:28:04,16.11,96.0
13-04-2022 23:28:34,16.11,96.0
13-04-2022 23:29:05,16.11,96.0
13-04-2022 23:29:35,16.11,96.0
13-04-2022 23:30:05,16.11,96.0
13-04-2022 23:30:36,16.11,96.0
13-04-2022 23:31:06,16.11,96.0
13-04-2022 23:31:37,15.98,96.0
13-04-2022 23:32:07,15.98,96.0
13-04-2022 23:32:38,15.98,96.0
13-04-2022 23:33:08,15.98,96.0
13-04-2022 23:33:39,15.98,96.0
13-04-2022 23:34:09,15.98,96.0
13-04-2022 23:34:40,15.98,96.0
13-04-2022 23:35:10,15.98,96.0
13-04-2022 23:35:41,15.98,96.0
13-04-2022 23:36:11,15.98,96.0
13-04-2022 23:36:41,15.98,96.0
13-04-2022 23:37:12,15.98,96.0
13-04-2022 23:37:42,15.98,96.0
13-04-2022 23:38:13,15.98,96.0
13-04-2022 23:38:43,15.98,96.0
13-04-2022 23:39:14,15.98,96.0
13-04-2022 23:39:44,15.98,96.0
13-04-2022 23:40:14,15.98,96.0
13-04-2022 23:40:45,15.98,96.0
13-04-2022 23:41:15,15.98,96.0
13-04-2022 23:41:46,15.98,96.0
13-04-2022 23:42:17,15.98,96.0
13-04-2022 23:42:47,15.98,96.0
13-04-2022 23:43:18,15.98,96.0
13-04-2022 23:43:48,15.98,96.0
13-04-2022 23:44:19,15.98,96.0
13-04-2022 23:44:49,15.98,96.0
13-04-2022 23:45:19,15.98,96.0
13-04-2022 23:45:50,15.98,96.0
13-04-2022 23:46:20,15.98,96.0
13-04-2022 23:46:51,15.98,96.0
13-04-2022 23:47:21,15.98,96.0
13-04-2022 23:47:52,15.98,96.0
13-04-2022 23:48:22,15.98,96.0
13-04-2022 23:48:53,15.98,96.0
13-04-2022 23:49:23,15.98,96.0
13-04-2022 23:49:54,15.98,96.0
13-04-2022 23:50:24,15.98,96.0
13-04-2022 23:50:55,15.98,96.0
13-04-2022 23:51:25,15.98,96.0
13-04-2022 23:51:56,15.98,96.0
13-04-2022 23:52:26,15.98,96.0
13-04-2022 23:52:57,15.98,96.0
13-04-2022 23:53:27,15.98,96.0
13-04-2022 23:53:58,15.98,96.0
13-04-2022 23:54:28,15.98,96.0
13-04-2022 23:54:58,15.98,96.0
13-04-2022 23:55:29,15.98,96.0
13-04-2022 23:55:59,15.98,96.0
13-04-2022 23:56:30,15.98,96.0
13-04-2022 23:57:00,15.98,96.0
13-04-2022 23:57:31,15.98,96.0
13-04-2022 23:58:01,15.98,96.0
13-04-2022 23:58:32,15.98,96.0
13-04-2022 23:59:02,15.98,96.0
13-04-2022 23:59:33,15.98,96.0
14-04-2022 00:00:03,15.98,96.0
14-04-2022 00:00:33,15.98,96.0
14-04-2022 00:01:04,15.98,96.0
14-04-2022 00:01:34,15.98,96.0
14-04-2022 00:02:05,15.98,96.0
14-04-2022 00:02:35,15.98,96.0
14-04-2022 00:03:06,15.98,96.0
14-04-2022 00:03:36,15.98,96.0
14-04-2022 00:04:07,15.98,96.0
14-04-2022 00:04:37,15.98,96.0
14-04-2022 00:05:08,15.98,96.0
14-04-2022 00:05:38,15.98,96.0
14-04-2022 00:06:08,15.98,96.0
14-04-2022 00:06:39,15.98,96.0
14-04-2022 00:07:09,15.98,96.0
14-04-2022 00:07:40,15.98,96.0
14-04-2022 00:08:10,15.98,96.0
14-04-2022 00:08:41,15.98,96.0
14-04-2022 00:09:11,15.98,96.0
14-04-2022 00:09:42,15.98,96.0
14-04-2022 00:10:12,15.98,96.0
14-04-2022 00:10:43,15.98,96.0
14-04-2022 00:11:13,15.98,96.0
14-04-2022 00:11:44,15.98,96.0
14-04-2022 00:12:14,15.98,96.0
14-04-2022 00:12:44,15.98,96.0
14-04-2022 00:13:15,15.98,96.0
14-04-2022 00:13:45,15.98,96.0
14-04-2022 00:14:16,15.98,96.0
14-04-2022 00:14:46,15.98,96.0
14-04-2022 00:15:17,15.98,96.0
14-04-2022 00:15:47,15.98,96.0
14-04-2022 00:16:17,15.98,96.0
14-04-2022 00:16:48,15.98,96.0
14-04-2022 00:17:18,15.98,96.0
14-04-2022 00:17:49,15.98,96.0
14-04-2022 00:18:20,15.98,96.0
14-04-2022 00:18:50,15.98,96.0
14-04-2022 00:19:20,15.98,96.0
14-04-2022 00:19:51,15.98,96.0
14-04-2022 00:20:21,15.98,96.0
14-04-2022 00:20:52,15.98,96.0
14-04-2022 00:21:22,15.98,96.0
14-04-2022 00:21:53,15.98,96.0
14-04-2022 00:22:23,15.98,96.0
14-04-2022 00:22:54,15.98,96.0
14-04-2022 00:23:24,15.98,96.0
14-04-2022 00:23:55,15.98,96.0
14-04-2022 00:24:25,15.98,96.0
14-04-2022 00:24:55,15.98,96.0
14-04-2022 00:25:26,15.98,96.0
14-04-2022 00:25:56,15.98,96.0
14-04-2022 00:26:27,15.98,96.0
14-04-2022 00:26:57,15.98,96.0
14-04-2022 00:27:28,15.98,96.0
14-04-2022 00:27:58,15.98,96.0
14-04-2022 00:28:29,15.98,96.0
14-04-2022 00:28:59,15.98,96.0
14-04-2022 00:29:30,15.98,96.0
14-04-2022 00:30:00,15.98,96.0
14-04-2022 00:30:31,15.98,96.0
14-04-2022 00:31:01,15.98,96.0
14-04-2022 00:31:31,15.98,96.0
14-04-2022 00:32:02,15.98,96.0
14-04-2022 00:32:32,15.98,96.0
14-04-2022 00:33:03,15.98,96.0
14-04-2022 00:33:33,15.98,96.0
14-04-2022 00:34:04,15.98,96.0
14-04-2022 00:34:34,15.98,96.0
14-04-2022 00:35:05,15.98,96.0
14-04-2022 00:35:35,15.98,96.0
14-04-2022 00:36:06,15.98,96.0
14-04-2022 00:36:36,15.98,96.0
14-04-2022 00:37:06,15.98,96.0
14-04-2022 00:37:37,15.98,96.0
14-04-2022 00:38:07,15.51,96.0
14-04-2022 00:38:38,15.51,96.0
14-04-2022 00:39:09,15.51,96.0
14-04-2022 00:39:39,15.51,96.0
14-04-2022 00:40:10,15.51,96.0
14-04-2022 00:40:40,15.51,96.0
14-04-2022 00:41:10,15.51,96.0
14-04-2022 00:41:41,15.51,96.0
14-04-2022 00:42:11,15.51,96.0
14-04-2022 00:42:42,15.51,96.0
14-04-2022 00:43:12,15.51,96.0
14-04-2022 00:43:43,15.51,96.0
14-04-2022 00:44:13,15.51,96.0
14-04-2022 00:44:44,15.51,96.0
14-04-2022 00:45:14,15.51,96.0
14-04-2022 00:45:45,15.51,96.0
14-04-2022 00:46:15,15.51,96.0
14-04-2022 00:46:45,15.51,96.0
14-04-2022 00:47:16,15.51,96.0
14-04-2022 00:47:46,15.51,96.0
14-04-2022 00:48:17,15.51,96.0
14-04-2022 00:48:48,15.51,96.0
14-04-2022 00:49:18,15.51,96.0
14-04-2022 00:49:49,15.51,96.0
14-04-2022 00:50:19,15.51,96.0
14-04-2022 00:50:49,15.51,96.0
14-04-2022 00:51:20,15.51,96.0
14-04-2022 00:51:50,15.51,96.0
14-04-2022 00:52:21,15.51,96.0
14-04-2022 00:52:51,15.51,96.0
14-04-2022 00:53:22,15.51,96.0
14-04-2022 00:53:52,15.51,96.0
14-04-2022 00:54:23,15.51,96.0
14-04-2022 00:54:53,15.51,96.0
14-04-2022 00:55:23,15.51,96.0
14-04-2022 00:55:54,15.51,96.0
14-04-2022 00:56:24,15.51,96.0
14-04-2022 00:56:55,15.51,96.0
14-04-2022 00:57:25,15.51,96.0
14-04-2022 00:57:56,15.51,96.0
14-04-2022 00:58:26,15.56,96.0
14-04-2022 00:58:57,15.56,96.0
14-04-2022 00:59:27,15.56,96.0
14-04-2022 00:59:58,15.56,96.0
14-04-2022 01:00:28,15.56,96.0
14-04-2022 01:00:58,15.56,96.0
14-04-2022 01:01:29,15.56,96.0
14-04-2022 01:01:59,15.56,96.0
14-04-2022 01:02:30,15.56,96.0
14-04-2022 01:03:00,15.56,96.0
14-04-2022 01:03:31,15.56,96.0
14-04-2022 01:04:01,15.56,96.0
14-04-2022 01:04:32,15.56,96.0
14-04-2022 01:05:02,15.56,96.0
14-04-2022 01:05:32,15.56,96.0
14-04-2022 01:06:03,15.56,96.0
14-04-2022 01:06:33,15.56,96.0
14-04-2022 01:07:04,15.56,96.0
14-04-2022 01:07:34,15.56,96.0
14-04-2022 01:08:05,15.56,96.0
14-04-2022 01:08:35,15.51,96.0
14-04-2022 01:09:06,15.51,96.0
14-04-2022 01:09:36,15.51,96.0
14-04-2022 01:10:07,15.51,96.0
14-04-2022 01:10:37,15.51,96.0
14-04-2022 01:11:08,15.51,96.0
14-04-2022 01:11:38,15.51,96.0
14-04-2022 01:12:09,15.51,96.0
14-04-2022 01:12:39,15.51,96.0
14-04-2022 01:13:10,15.51,96.0
14-04-2022 01:13:40,15.51,96.0
14-04-2022 01:14:11,15.51,96.0
14-04-2022 01:14:41,15.51,96.0
14-04-2022 01:15:12,15.51,96.0
14-04-2022 01:15:42,15.51,96.0
14-04-2022 01:16:13,15.51,96.0
14-04-2022 01:16:43,15.51,96.0
14-04-2022 01:17:14,15.51,96.0
14-04-2022 01:17:44,15.51,96.0
14-04-2022 01:18:15,15.51,96.0
14-04-2022 01:18:45,15.56,96.0
14-04-2022 01:19:16,15.56,96.0
14-04-2022 01:19:46,15.56,96.0
14-04-2022 01:20:17,15.56,96.0
14-04-2022 01:20:47,15.56,96.0
14-04-2022 01:21:18,15.56,96.0
14-04-2022 01:21:48,15.56,96.0
14-04-2022 01:22:19,15.56,96.0
14-04-2022 01:22:49,15.56,96.0
14-04-2022 01:23:19,15.56,96.0
14-04-2022 01:23:50,15.56,96.0
14-04-2022 01:24:20,15.56,96.0
14-04-2022 01:24:51,15.56,96.0
14-04-2022 01:25:21,15.56,96.0
14-04-2022 01:25:52,15.56,96.0
14-04-2022 01:26:22,15.56,96.0
14-04-2022 01:26:53,15.56,96.0
14-04-2022 01:27:23,15.56,96.0
14-04-2022 01:27:54,15.56,96.0
14-04-2022 01:28:24,15.56,96.0
14-04-2022 01:28:54,15.56,96.0
14-04-2022 01:29:25,15.56,96.0
14-04-2022 01:29:56,15.56,96.0
14-04-2022 01:30:26,15.56,96.0
14-04-2022 01:30:57,15.56,96.0
14-04-2022 01:31:27,15.56,96.0
14-04-2022 01:31:58,15.56,96.0
14-04-2022 01:32:28,15.56,96.0
14-04-2022 01:32:58,15.56,96.0
14-04-2022 01:33:29,15.56,96.0
14-04-2022 01:33:59,15.56,96.0
14-04-2022 01:34:30,15.56,96.0
14-04-2022 01:35:00,15.56,96.0
14-04-2022 01:35:31,15.56,96.0
14-04-2022 01:36:01,15.56,96.0
14-04-2022 01:36:32,15.56,96.0
14-04-2022 01:37:02,15.56,96.0
14-04-2022 01:37:33,15.56,96.0
14-04-2022 01:38:03,15.56,96.0
14-04-2022 01:38:34,15.56,96.0
14-04-2022 01:39:04,15.27,96.0
14-04-2022 01:39:35,15.27,96.0
14-04-2022 01:40:05,15.27,96.0
14-04-2022 01:40:36,15.27,96.0
14-04-2022 01:41:06,15.27,96.0
14-04-2022 01:41:37,15.27,96.0
14-04-2022 01:42:07,15.27,96.0
14-04-2022 01:42:38,15.27,96.0
14-04-2022 01:43:08,15.27,96.0
14-04-2022 01:43:39,15.27,96.0
14-04-2022 01:44:09,15.27,96.0
14-04-2022 01:44:40,15.27,96.0
14-04-2022 01:45:10,15.27,96.0
14-04-2022 01:45:41,15.27,96.0
14-04-2022 01:46:11,15.27,96.0
14-04-2022 01:46:42,15.27,96.0
14-04-2022 06:21:44,13.92,95.0
14-04-2022 06:22:15,13.92,95.0
14-04-2022 06:22:45,13.92,95.0
14-04-2022 06:23:16,13.92,95.0
14-04-2022 06:23:46,13.92,95.0
14-04-2022 06:24:17,13.92,95.0
14-04-2022 06:24:47,13.92,95.0
14-04-2022 06:25:17,13.92,95.0
14-04-2022 06:25:48,13.92,95.0
14-04-2022 06:26:18,13.92,95.0
14-04-2022 06:26:49,13.92,95.0
14-04-2022 06:27:19,13.92,95.0
14-04-2022 06:27:50,13.92,95.0
14-04-2022 06:28:20,13.92,95.0
14-04-2022 06:28:51,13.92,95.0
14-04-2022 06:29:21,13.92,95.0
14-04-2022 06:29:52,13.92,95.0
14-04-2022 06:30:22,13.92,95.0
14-04-2022 06:30:53,13.92,95.0
14-04-2022 06:31:23,13.92,95.0
14-04-2022 06:31:53,16.15,91.0
14-04-2022 06:32:24,16.15,91.0
14-04-2022 06:32:55,16.15,91.0
14-04-2022 06:33:25,16.15,91.0
14-04-2022 06:33:56,16.15,91.0
14-04-2022 06:34:26,16.15,91.0
14-04-2022 06:34:56,16.15,91.0
14-04-2022 06:35:27,16.15,91.0
14-04-2022 06:35:57,16.15,91.0
14-04-2022 06:36:28,16.15,91.0
14-04-2022 06:36:58,16.15,91.0
14-04-2022 06:37:29,16.15,91.0
14-04-2022 06:37:59,16.15,91.0
14-04-2022 06:38:30,16.15,91.0
14-04-2022 06:39:00,16.15,91.0
14-04-2022 06:39:30,16.15,91.0
14-04-2022 06:40:01,16.15,91.0
14-04-2022 06:40:31,16.15,91.0
14-04-2022 06:41:02,16.15,91.0
14-04-2022 06:41:32,16.15,91.0
14-04-2022 06:42:03,16.15,91.0
14-04-2022 06:42:34,16.15,91.0
14-04-2022 06:43:04,16.15,91.0
14-04-2022 06:43:34,16.15,91.0
14-04-2022 06:44:05,16.15,91.0
14-04-2022 06:44:35,16.15,91.0
14-04-2022 06:45:06,16.15,91.0
14-04-2022 06:45:36,16.15,91.0
14-04-2022 06:46:07,16.15,91.0
14-04-2022 06:46:37,16.15,91.0
14-04-2022 06:47:08,16.15,91.0
14-04-2022 06:47:38,16.15,91.0
14-04-2022 06:48:09,16.15,91.0
14-04-2022 06:48:39,16.15,91.0
14-04-2022 06:49:10,16.15,91.0
14-04-2022 06:49:40,16.15,91.0
14-04-2022 06:50:10,16.15,91.0
14-04-2022 06:50:41,16.15,91.0
14-04-2022 06:51:11,16.15,91.0
14-04-2022 06:51:42,16.15,91.0
14-04-2022 06:52:12,16.15,91.0
14-04-2022 06:52:43,15.94,92.0
14-04-2022 06:53:13,15.94,92.0
14-04-2022 06:53:44,15.94,92.0
14-04-2022 06:54:14,15.94,92.0
14-04-2022 06:54:45,15.94,92.0
14-04-2022 06:55:15,15.94,92.0
14-04-2022 06:55:46,15.94,92.0
14-04-2022 06:56:16,15.94,92.0
14-04-2022 06:56:46,15.94,92.0
14-04-2022 06:57:17,15.94,92.0
14-04-2022 06:57:47,15.94,92.0
14-04-2022 06:58:18,15.94,92.0
14-04-2022 06:58:48,15.94,92.0
14-04-2022 06:59:19,15.94,92.0
14-04-2022 06:59:49,15.94,92.0
14-04-2022 07:00:20,15.94,92.0
14-04-2022 07:00:50,15.94,92.0
14-04-2022 07:01:20,15.94,92.0
14-04-2022 07:01:51,15.94,92.0
14-04-2022 07:02:21,15.94,92.0
14-04-2022 07:02:52,15.94,92.0
14-04-2022 07:03:22,15.94,92.0
14-04-2022 07:03:53,15.94,92.0
14-04-2022 07:04:23,15.94,92.0
14-04-2022 07:04:54,15.94,92.0
14-04-2022 07:05:24,15.94,92.0
14-04-2022 07:05:55,15.94,92.0
14-04-2022 07:06:25,15.94,92.0
14-04-2022 07:06:56,15.94,92.0
14-04-2022 07:07:26,15.94,92.0
14-04-2022 07:07:57,15.94,92.0
14-04-2022 07:08:27,15.94,92.0
14-04-2022 07:08:57,15.94,92.0
14-04-2022 07:09:28,15.94,92.0
14-04-2022 07:09:58,15.94,92.0
14-04-2022 07:10:29,15.94,92.0
14-04-2022 07:10:59,15.94,92.0
14-04-2022 07:11:30,15.94,92.0
14-04-2022 07:12:00,15.94,92.0
14-04-2022 07:12:31,15.94,92.0
14-04-2022 07:13:01,15.94,92.0
14-04-2022 07:13:32,15.94,92.0
14-04-2022 07:14:02,15.94,92.0
14-04-2022 07:14:33,15.94,92.0
14-04-2022 07:15:03,15.94,92.0
14-04-2022 07:15:33,15.94,92.0
14-04-2022 07:16:04,15.94,92.0
14-04-2022 07:16:34,15.94,92.0
14-04-2022 07:17:05,15.94,92.0
14-04-2022 07:17:35,15.94,92.0
14-04-2022 07:18:06,15.94,92.0
14-04-2022 07:18:36,15.94,92.0
14-04-2022 07:19:07,15.94,92.0
14-04-2022 07:19:37,15.94,92.0
14-04-2022 07:20:08,15.94,92.0
14-04-2022 07:20:38,15.94,92.0
14-04-2022 07:21:09,15.94,92.0
14-04-2022 07:21:39,15.94,92.0
14-04-2022 07:22:10,15.94,92.0
14-04-2022 07:22:40,15.94,92.0
14-04-2022 07:23:10,15.94,92.0
14-04-2022 07:23:41,15.94,92.0
14-04-2022 07:24:12,15.94,92.0
14-04-2022 07:24:42,15.94,92.0
14-04-2022 07:25:12,15.94,92.0
14-04-2022 07:25:43,15.94,92.0
14-04-2022 07:26:13,15.94,92.0
14-04-2022 07:26:44,15.94,92.0
14-04-2022 07:27:14,15.94,92.0
14-04-2022 07:27:45,15.94,92.0
14-04-2022 07:28:15,15.94,92.0
14-04-2022 07:28:46,15.94,92.0
14-04-2022 07:29:16,15.94,92.0
14-04-2022 07:29:47,15.94,92.0
14-04-2022 07:30:17,15.94,92.0
14-04-2022 07:30:48,15.94,92.0
14-04-2022 07:31:18,15.94,92.0
14-04-2022 07:31:48,15.94,92.0
14-04-2022 07:32:19,15.94,92.0
14-04-2022 07:32:49,15.94,92.0
14-04-2022 07:33:20,18.8,79.0
14-04-2022 07:33:50,18.8,79.0
14-04-2022 07:34:21,18.8,79.0
14-04-2022 07:34:51,18.8,79.0
14-04-2022 07:35:22,18.8,79.0
14-04-2022 07:35:52,18.8,79.0
14-04-2022 07:36:23,18.8,79.0
14-04-2022 07:36:53,18.8,79.0
